Modality,Annotation Size,FN
unet_shuffle_inception_no_progressive,560.25,448.9921875
unet_shuffle_inception_no_progressive,466.25,369.971923828
unet_shuffle_inception_no_progressive,347.25,395.768798828
unet_shuffle_inception_no_progressive,215.5,130.901550293
unet_shuffle_inception_no_progressive,130.666666667,153.986541748
unet_shuffle_inception_no_progressive,62.0,63.248730659475
unet_shuffle_inception_no_progressive,76.0,76.0
unet_shuffle_inception_no_progressive,99.0,98.9999542236
unet_shuffle_inception_no_progressive,182.0,182.0
unet_shuffle_inception_no_progressive,323.0,323.0
unet_shuffle_inception_no_progressive,472.0,472.0
unet_shuffle_inception_no_progressive,506.0,506.0
unet_shuffle_inception_no_progressive,529.0,529.0
unet_shuffle_inception_no_progressive,534.0,534.0
unet_shuffle_inception_no_progressive,567.0,567.0
unet_shuffle_inception_no_progressive,441.0,441.0
unet_shuffle_inception_no_progressive,445.0,445.0
unet_shuffle_inception_no_progressive,561.0,561.0
unet_shuffle_inception_no_progressive,589.0,529.5
unet_shuffle_inception_no_progressive,575.0,575.0
unet_shuffle_inception_no_progressive,523.0,523.0
unet_shuffle_inception_no_progressive,350.0,349.984863281
unet_shuffle_inception_no_progressive,383.0,383.0
unet_shuffle_inception_no_progressive,358.0,358.0
unet_shuffle_inception_no_progressive,327.0,326.999938965
unet_shuffle_inception_no_progressive,290.0,289.988769531
unet_shuffle_inception_no_progressive,21.3333333333,14.9999980927
unet_shuffle_inception_no_progressive,56.75,66.9999084473
unet_shuffle_inception_no_progressive,68.75,47.9997901917
unet_shuffle_inception_no_progressive,70.0,78.9996871948
unet_shuffle_inception_no_progressive,62.5,48.998966217
unet_shuffle_inception_no_progressive,49.75,66.9985733032
unet_shuffle_inception_no_progressive,198.0,197.983177185
unet_shuffle_inception_no_progressive,128.5,63.0
unet_shuffle_inception_no_progressive,176.5,324.524017334
unet_shuffle_inception_no_progressive,177.5,40.9999885559
unet_shuffle_inception_no_progressive,205.0,132.4998970034
unet_shuffle_inception_no_progressive,189.5,336.679321289
unet_shuffle_inception_no_progressive,201.0,49.0
unet_shuffle_inception_no_progressive,207.5,378.17868042
unet_shuffle_inception_no_progressive,175.0,25.0
unet_shuffle_inception_no_progressive,192.0,109.506454468
unet_shuffle_inception_no_progressive,160.5,4.0
unet_shuffle_inception_no_progressive,279.0,275.910339355
unet_shuffle_inception_no_progressive,291.0,288.880004883
unet_shuffle_inception_no_progressive,263.0,261.281066895
unet_shuffle_inception_no_progressive,299.0,293.606170654
unet_shuffle_inception_no_progressive,285.0,267.64474487300004
unet_shuffle_inception_no_progressive,267.0,260.430175781
unet_shuffle_inception_no_progressive,230.0,217.906723022
unet_shuffle_inception_no_progressive,216.0,149.5789489745
unet_shuffle_inception_no_progressive,189.0,184.005432129
unet_shuffle_inception_no_progressive,187.0,185.034332275
unet_shuffle_inception_no_progressive,159.0,134.386894226
unet_shuffle_inception_no_progressive,148.0,147.700256348
unet_shuffle_inception_no_progressive,166.0,165.783966064
unet_shuffle_inception_no_progressive,106.0,105.993469238
unet_shuffle_inception_no_progressive,19.3333333333,24.0
unet_shuffle_inception_no_progressive,24.75,28.499876976
unet_shuffle_inception_no_progressive,31.5,23.9999771118
unet_shuffle_inception_no_progressive,23.75,25.9998378754
unet_shuffle_inception_no_progressive,69.75,63.96251297
unet_shuffle_inception_no_progressive,78.25,67.6473464966
unet_shuffle_inception_no_progressive,83.75,65.7115783691
unet_shuffle_inception_no_progressive,94.25,123.74697113
unet_shuffle_inception_no_progressive,71.0,62.9957885742
unet_shuffle_inception_no_progressive,35.5,48.9999923706
unet_shuffle_inception_no_progressive,36.25,25.839013417566665
unet_shuffle_inception_no_progressive,80.75,31.4588737488
unet_shuffle_inception_no_progressive,57.5,66.3180236816
unet_shuffle_inception_no_progressive,93.6666666667,66.4594573975
unet_shuffle_inception_no_progressive,133.666666667,101.494819641
unet_shuffle_inception_no_progressive,146.333333333,97.9599838257
unet_shuffle_inception_no_progressive,49.0,38.6989021301
unet_shuffle_inception_no_progressive,65.0,64.9824523926
unet_shuffle_inception_no_progressive,45.0,45.081837971999995
unet_shuffle_inception_no_progressive,53.75,24.0124168396
unet_shuffle_inception_no_progressive,12.5,14.999985694900001
unet_shuffle_inception_no_progressive,90.0,68.94202804565
unet_shuffle_inception_no_progressive,227.0,192.219482422
unet_shuffle_inception_no_progressive,272.0,242.581298828
unet_shuffle_inception_no_progressive,265.0,236.13949585
unet_shuffle_inception_no_progressive,162.0,161.856170654
unet_shuffle_inception_no_progressive,67.0,72.9988937378
unet_shuffle_inception_no_progressive,45.3333333333,53.8674049377
unet_shuffle_inception_no_progressive,11.25,24.0
unet_shuffle_inception_no_progressive,47.5,35.5
unet_shuffle_inception_no_progressive,48.5,64.0
unet_shuffle_inception_no_progressive,30.5,27.0
unet_shuffle_inception_no_progressive,212.0,118.096679688
unet_shuffle_inception_no_progressive,169.0,128.8307062786
unet_shuffle_inception_no_progressive,79.5,23.852098465
unet_shuffle_inception_no_progressive,34.25,41.9999885559
unet_shuffle_inception_no_progressive,26.3333333333,36.48467826845
unet_shuffle_inception_no_progressive,20.5,25.2303600311
unet_shuffle_inception_no_progressive,17.5,21.7088623047
unet_shuffle_inception_no_progressive,8.5,11.980682373
unet_shuffle_inception_no_progressive,26.6666666667,19.0
unet_shuffle_inception_no_progressive,49.6666666667,52.999481201150004
unet_shuffle_inception_no_progressive,45.6666666667,64.0
unet_shuffle_inception_no_progressive,27.3333333333,10.0
unet_shuffle_inception_no_progressive,52.6666666667,73.0
unet_shuffle_inception_no_progressive,39.6666666667,30.0
unet_shuffle_inception_no_progressive,14.3333333333,16.9996948242
unet_shuffle_inception_no_progressive,179.666666667,110.982711792
unet_shuffle_inception_no_progressive,268.333333333,83.7333221436
unet_shuffle_inception_no_progressive,55.0,41.4955463409
unet_shuffle_inception_no_progressive,6.5,7.499994754795
unet_shuffle_inception_no_progressive,39.5,31.99985313415
unet_shuffle_inception_no_progressive,38.25,20.6702747345
unet_shuffle_inception_no_progressive,61.25,43.9178543091
unet_shuffle_inception_no_progressive,85.75,18.6648159027
unet_shuffle_inception_no_progressive,98.75,21.5703430176
unet_shuffle_inception_no_progressive,97.25,49.762966156
unet_shuffle_inception_no_progressive,66.75,24.5523738861
unet_shuffle_inception_no_progressive,41.3333333333,6.30279636383
unet_shuffle_inception_no_progressive,84.0,110.999954224
unet_shuffle_inception_no_progressive,108.666666667,117.999473572
unet_shuffle_inception_no_progressive,149.0,84.9988708496
unet_shuffle_inception_no_progressive,163.666666667,197.992797852
unet_shuffle_inception_no_progressive,159.666666667,193.987243652
unet_shuffle_inception_no_progressive,190.333333333,141.994537354
unet_shuffle_inception_no_progressive,260.333333333,177.932693481
unet_shuffle_inception_no_progressive,304.0,255.860107422
unet_shuffle_inception_no_progressive,272.666666667,191.868041992
unet_shuffle_inception_no_progressive,233.0,161.945388794
unet_shuffle_inception_no_progressive,243.0,301.892700195
unet_shuffle_inception_no_progressive,253.0,246.929580688
unet_shuffle_inception_no_progressive,238.0,278.953613281
unet_shuffle_inception_no_progressive,227.333333333,268.98236084
unet_shuffle_inception_no_progressive,250.0,299.983459473
unet_shuffle_inception_no_progressive,136.0,135.989257812
unet_shuffle_inception_no_progressive,58.0,53.00859705606666
unet_shuffle_inception_no_progressive,94.6666666667,98.9946212769
unet_shuffle_inception_no_progressive,118.333333333,157.531509399
unet_shuffle_inception_no_progressive,121.333333333,88.9623718262
unet_shuffle_inception_no_progressive,321.666666667,316.442230225
unet_shuffle_inception_no_progressive,367.666666667,344.656097412
unet_shuffle_inception_no_progressive,413.333333333,384.91246032699996
unet_shuffle_inception_no_progressive,362.333333333,257.037719727
unet_shuffle_inception_no_progressive,346.0,190.442062378
unet_shuffle_inception_no_progressive,339.666666667,176.689361572
unet_shuffle_inception_no_progressive,341.0,239.207565308
unet_shuffle_inception_no_progressive,240.0,142.579727173
unet_shuffle_inception_no_progressive,228.666666667,49.8494377136
unet_shuffle_inception_no_progressive,200.0,66.8839416504
unet_shuffle_inception_no_progressive,217.333333333,94.9493026733
unet_shuffle_inception_no_progressive,196.666666667,113.894165039
unet_shuffle_inception_no_progressive,173.5,206.998077393
unet_shuffle_inception_no_progressive,142.0,141.999023438
unet_shuffle_inception_no_progressive,168.0,167.988922119
unet_shuffle_inception_no_progressive,193.0,192.98765564
unet_shuffle_inception_no_progressive,146.0,145.944473267
unet_shuffle_inception_no_progressive,158.0,157.924133301
unet_shuffle_inception_no_progressive,81.0,80.99967193604999
unet_shuffle_inception_no_progressive,48.75,28.0601806641
unet_shuffle_inception_no_progressive,75.25,20.991607666
unet_shuffle_inception_no_progressive,62.75,34.342693328850004
unet_shuffle_inception_no_progressive,56.25,54.0
unet_shuffle_inception_no_progressive,37.75,22.0
unet_shuffle_inception_no_progressive,96.0,105.4999923706
unet_shuffle_inception_no_progressive,156.0,141.542175293
unet_shuffle_inception_no_progressive,145.0,144.929382324
unet_shuffle_inception_no_progressive,171.0,225.4982452395
unet_shuffle_inception_no_progressive,87.5,56.9092941284
unet_shuffle_inception_no_progressive,38.6666666667,23.9784402847
unet_shuffle_inception_no_progressive,163.0,163.0
unet_shuffle_inception_no_progressive,131.5,131.0
unet_shuffle_inception_no_progressive,108.5,113.0
unet_shuffle_inception_no_progressive,57.6666666667,45.0
unet_shuffle_inception_no_progressive,46.0,53.9978675842
unet_shuffle_inception_no_progressive,64.5,49.9878578186
unet_shuffle_inception_no_progressive,60.75,71.9999542236
unet_shuffle_inception_no_progressive,35.3333333333,19.814726352685
unet_shuffle_inception_no_progressive,24.6666666667,4.30644321442
unet_shuffle_inception_no_progressive,42.6666666667,45.0
unet_shuffle_inception_no_progressive,27.75,21.9999694824
unet_shuffle_inception_no_progressive,167.0,5.5229845047
unet_shuffle_inception_no_progressive,241.0,33.6744880676
unet_shuffle_inception_no_progressive,223.75,58.4183044434
unet_shuffle_inception_no_progressive,179.333333333,78.3785705566
unet_shuffle_inception_no_progressive,45.75,46.9985351562
unet_shuffle_inception_no_progressive,35.6666666667,34.7177047729
unet_shuffle_inception_no_progressive,166.25,151.0
unet_shuffle_inception_no_progressive,250.25,275.0
unet_shuffle_inception_no_progressive,303.75,339.0
unet_shuffle_inception_no_progressive,366.5,314.0
unet_shuffle_inception_no_progressive,436.75,475.0
unet_shuffle_inception_no_progressive,486.25,491.0
unet_shuffle_inception_no_progressive,550.25,587.0
unet_shuffle_inception_no_progressive,547.75,584.0
unet_shuffle_inception_no_progressive,557.75,589.0
unet_shuffle_inception_no_progressive,555.25,550.0
unet_shuffle_inception_no_progressive,541.0,532.0
unet_shuffle_inception_no_progressive,520.0,515.0
unet_shuffle_inception_no_progressive,482.75,473.0
unet_shuffle_inception_no_progressive,444.0,444.0
unet_shuffle_inception_no_progressive,322.5,319.0
unet_shuffle_inception_no_progressive,267.75,224.0
unet_shuffle_inception_no_progressive,231.5,195.0
unet_shuffle_inception_no_progressive,92.5,94.0
unet_shuffle_inception_no_progressive,246.5,193.0
unet_shuffle_inception_no_progressive,308.0,371.0
unet_shuffle_inception_no_progressive,381.0,284.0
unet_shuffle_inception_no_progressive,540.75,413.0
unet_shuffle_inception_no_progressive,605.75,699.0
unet_shuffle_inception_no_progressive,678.5,764.0
unet_shuffle_inception_no_progressive,700.25,637.0
unet_shuffle_inception_no_progressive,759.25,691.0
unet_shuffle_inception_no_progressive,777.5,849.0
unet_shuffle_inception_no_progressive,787.0,545.0918273925
unet_shuffle_inception_no_progressive,775.5,673.0
unet_shuffle_inception_no_progressive,720.5,774.0
unet_shuffle_inception_no_progressive,674.75,593.0
unet_shuffle_inception_no_progressive,406.25,343.0
unet_shuffle_inception_no_progressive,338.25,367.0
unet_shuffle_inception_no_progressive,288.5,219.0
unet_shuffle_inception_no_progressive,257.25,230.0
unet_shuffle_inception_no_progressive,197.25,234.0
unet_shuffle_inception_no_progressive,93.25,184.0
unet_shuffle_inception_no_progressive,89.75,115.0
unet_shuffle_inception_no_progressive,119.142857143,96.0
unet_shuffle_inception_no_progressive,295.75,198.20050048849998
unet_shuffle_inception_no_progressive,490.0,122.65901947
unet_shuffle_inception_no_progressive,585.75,121.76802063
unet_shuffle_inception_no_progressive,685.5,228.15612793
unet_shuffle_inception_no_progressive,754.25,69.4141159058
unet_shuffle_inception_no_progressive,798.25,342.326660156
unet_shuffle_inception_no_progressive,811.0,687.397521973
unet_shuffle_inception_no_progressive,782.5,818.250915527
unet_shuffle_inception_no_progressive,776.5,786.208190918
unet_shuffle_inception_no_progressive,772.0,766.056274414
unet_shuffle_inception_no_progressive,746.5,733.38861084
unet_shuffle_inception_no_progressive,689.25,722.135009766
unet_shuffle_inception_no_progressive,608.5,626.874145508
unet_shuffle_inception_no_progressive,489.5,451.994140625
unet_shuffle_inception_no_progressive,310.25,243.998382568
unet_shuffle_inception_no_progressive,228.25,176.999954224
unet_shuffle_inception_no_progressive,91.8571428571,129.0
unet_shuffle_inception_no_progressive,103.25,64.0197753906
unet_shuffle_inception_no_progressive,129.0,58.0452384949
unet_shuffle_inception_no_progressive,132.0,20.7608242035
unet_shuffle_inception_no_progressive,122.5,58.8849906921
unet_shuffle_inception_no_progressive,199.0,198.998031616
unet_shuffle_inception_no_progressive,294.0,293.985839844
unet_shuffle_inception_no_progressive,546.0,529.396728516
unet_shuffle_inception_no_progressive,739.0,738.6836242675
unet_shuffle_inception_no_progressive,1009.0,1008.98724365
unet_shuffle_inception_no_progressive,1127.0,1091.39648438
unet_shuffle_inception_no_progressive,625.0,624.986206055
unet_shuffle_inception_no_progressive,621.0,620.985961914
unet_shuffle_inception_no_progressive,1221.0,1206.67053223
unet_shuffle_inception_no_progressive,1142.0,1128.17382812
unet_shuffle_inception_no_progressive,1020.0,1009.70098877
unet_shuffle_inception_no_progressive,75.1666666667,39.450592041
unet_shuffle_inception_no_progressive,123.0,45.6618652344
unet_shuffle_inception_no_progressive,75.75,95.9999389648
unet_shuffle_inception_no_progressive,77.3333333333,144.999389648
unet_shuffle_inception_no_progressive,72.1666666667,48.8718032837
unet_shuffle_inception_no_progressive,165.333333333,30.5727272034
unet_shuffle_inception_no_progressive,314.333333333,162.87171936
unet_shuffle_inception_no_progressive,219.8,102.30304718
unet_shuffle_inception_no_progressive,236.833333333,37.9654769897
unet_shuffle_inception_no_progressive,269.5,107.490921021
unet_shuffle_inception_no_progressive,265.25,17.044839859
unet_shuffle_inception_no_progressive,306.0,124.038513184
unet_shuffle_inception_no_progressive,240.666666667,148.203369141
unet_shuffle_inception_no_progressive,90.6666666667,87.9904708862
unet_shuffle_inception_no_progressive,138.0,137.99760437
unet_shuffle_inception_no_progressive,206.0,205.991790771
unet_shuffle_inception_no_progressive,24.25,22.9999198914
unet_shuffle_inception_no_progressive,28.5,30.9997291565
unet_shuffle_inception_no_progressive,56.0,55.9999771118
unet_shuffle_inception_no_progressive,242.0,199.773910522
unet_shuffle_inception_no_progressive,308.333333333,509.182006836
unet_shuffle_inception_no_progressive,307.5,151.619049072
unet_shuffle_inception_no_progressive,422.75,183.843643188
unet_shuffle_inception_no_progressive,447.25,190.302032471
unet_shuffle_inception_no_progressive,456.0,176.630981445
unet_shuffle_inception_no_progressive,461.0,100.589096069
unet_shuffle_inception_no_progressive,481.0,237.1222229
unet_shuffle_inception_no_progressive,520.5,215.06040191649998
unet_shuffle_inception_no_progressive,525.25,240.17326355
unet_shuffle_inception_no_progressive,548.5,239.15536499
unet_shuffle_inception_no_progressive,552.0,240.590789795
unet_shuffle_inception_no_progressive,528.5,120.711898804
unet_shuffle_inception_no_progressive,540.5,258.070678711
unet_shuffle_inception_no_progressive,551.75,249.651199341
unet_shuffle_inception_no_progressive,416.0,193.395401001
unet_shuffle_inception_no_progressive,333.5,104.709724426
unet_shuffle_inception_no_progressive,315.5,102.314224243
unet_shuffle_inception_no_progressive,181.25,5.04942512512
unet_shuffle_inception_no_progressive,126.5,80.1999206543
unet_shuffle_inception_no_progressive,80.25,59.2917900085
unet_shuffle_inception_no_progressive,59.6666666667,56.0600509644
unet_shuffle_inception_no_progressive,62.6666666667,59.2312355042
unet_shuffle_inception_no_progressive,68.6666666667,68.0229568481
unet_shuffle_inception_no_progressive,75.3333333333,54.5133552551
unet_shuffle_inception_no_progressive,40.6666666667,49.8528862
unet_shuffle_inception_no_progressive,54.3333333333,62.0
unet_shuffle_inception_no_progressive,16.4,4.0
unet_shuffle_inception_no_progressive,23.5714285714,30.9925804138
unet_shuffle_inception_no_progressive,42.7142857143,10.1446971893
unet_shuffle_inception_no_progressive,87.25,59.9998703003
unet_shuffle_inception_no_progressive,25.5,25.0425071716
unet_shuffle_inception_no_progressive,44.5,21.48041915892
unet_shuffle_inception_no_progressive,63.5,17.4801845551
unet_shuffle_inception_no_progressive,306.333333333,55.877204895
unet_shuffle_inception_no_progressive,351.666666667,105.346862793
unet_shuffle_inception_no_progressive,428.666666667,85.3080673218
unet_shuffle_inception_no_progressive,589.333333333,228.71762085
unet_shuffle_inception_no_progressive,757.0,274.579376221
unet_shuffle_inception_no_progressive,943.0,54.7392997742
unet_shuffle_inception_no_progressive,908.0,246.736816406
unet_shuffle_inception_no_progressive,810.666666667,50.5218849182
unet_shuffle_inception_no_progressive,686.666666667,330.514190674
unet_shuffle_inception_no_progressive,581.0,274.660614014
unet_shuffle_inception_no_progressive,135.0,133.105102539
unet_shuffle_inception_no_progressive,42.5,25.6763114929
unet_shuffle_inception_no_progressive,33.6666666667,30.9366321564
unet_shuffle_inception_no_progressive,228.0,228.0
unet_shuffle_inception_no_progressive,338.0,338.0
unet_shuffle_inception_no_progressive,902.0,902.0
unet_shuffle_inception_no_progressive,939.0,939.0
unet_shuffle_inception_no_progressive,904.0,904.0
unet_shuffle_inception_no_progressive,793.0,793.0
unet_shuffle_inception_no_progressive,693.0,693.0
unet_shuffle_inception_no_progressive,633.0,633.0
unet_shuffle_inception_no_progressive,616.0,616.0
unet_shuffle_inception_no_progressive,592.0,592.0
unet_shuffle_inception_no_progressive,543.0,543.0
unet_shuffle_inception_no_progressive,398.0,398.0
unet_shuffle_inception_no_progressive,235.0,227.999908447
unet_shuffle_inception_no_progressive,411.75,482.993774414
unet_shuffle_inception_no_progressive,526.5,552.991943359
unet_shuffle_inception_no_progressive,503.75,521.991333008
unet_shuffle_inception_no_progressive,503.0,496.992034912
unet_shuffle_inception_no_progressive,404.25,426.576812744
unet_shuffle_inception_no_progressive,313.25,315.28237915
unet_shuffle_inception_no_progressive,170.75,195.917709351
unet_shuffle_inception_no_progressive,178.5,370.615997314
unet_shuffle_inception_no_progressive,297.25,35.876789093
unet_shuffle_inception_no_progressive,389.0,60.3272018433
unet_shuffle_inception_no_progressive,438.0,60.8564949036
unet_shuffle_inception_no_progressive,198.5,9.17488956451
unet_shuffle_inception_no_progressive,139.333333333,93.2214660645
unet_shuffle_inception_no_progressive,236.5,155.702041626
unet_shuffle_inception_no_progressive,298.0,245.850128174
